InvoiceDetailID|UID|InvoiceID|ProductServicesID|Price|Qty|SubTotal|Total
470935|24573|216161|616075|8500.00|1.0000000000|8500.00|8500.00
470936|24573|215167|616075|8500.00|1.0000000000|8500.00|8500.00
470937|24573|216164|616075|8500.00|1.0000000000|8500.00|8500.00
470938|24573|215169|616075|8500.00|1.0000000000|8500.00|8500.00
470939|24573|216079|616075|8500.00|1.0000000000|8500.00|8500.00
470940|24573|216082|616075|8500.00|1.0000000000|8500.00|8500.00
470941|24573|216083|616075|8500.00|1.0000000000|8500.00|8500.00
470942|24573|216101|616075|8500.00|1.0000000000|8500.00|8500.00
470943|24573|215065|616075|8500.00|1.0000000000|8500.00|8500.00
470944|24573|214095|616075|8500.00|1.0000000000|8500.00|8500.00
470945|24573|214962|616075|8500.00|1.0000000000|8500.00|8500.00
470946|24573|213120|616075|8500.00|1.0000000000|8500.00|8500.00
470947|24573|216059|616075|8500.00|1.0000000000|8500.00|8500.00
470948|24573|216058|616075|8500.00|1.0000000000|8500.00|8500.00
470949|24573|214985|616075|8500.00|1.0000000000|8500.00|8500.00
470950|24573|214987|616075|8500.00|1.0000000000|8500.00|8500.00
470951|24573|214912|616075|8500.00|1.0000000000|8500.00|8500.00
470952|24573|214936|616075|8500.00|1.0000000000|8500.00|8500.00
470953|24573|214937|616075|8500.00|1.0000000000|8500.00|8500.00
470954|24573|216046|616075|8500.00|1.0000000000|8500.00|8500.00
470955|24573|216052|616075|8500.00|1.0000000000|8500.00|8500.00
470956|24573|214957|616075|8500.00|1.0000000000|8500.00|8500.00
470957|24573|214697|616075|8500.00|1.0000000000|8500.00|8500.00
470958|24573|214708|616075|8500.00|1.0000000000|8500.00|8500.00
470959|24573|214777|616075|8500.00|1.0000000000|8500.00|8500.00
470960|24573|215998|616075|8500.00|1.0000000000|8500.00|8500.00
470961|24573|216025|616075|8500.00|1.0000000000|8500.00|8500.00
470962|24573|216026|616075|8500.00|1.0000000000|8500.00|8500.00
470963|24573|214546|616075|8500.00|1.0000000000|8500.00|8500.00
470964|24573|214594|616075|8500.00|1.0000000000|8500.00|8500.00
470965|24573|215885|616075|8500.00|1.0000000000|8500.00|8500.00
470966|24573|215905|616075|8500.00|1.0000000000|8500.00|8500.00
470967|24573|214676|616075|8500.00|1.0000000000|8500.00|8500.00
470968|24573|215930|616075|8500.00|1.0000000000|8500.00|8500.00
470969|24573|214423|616075|8500.00|1.0000000000|8500.00|8500.00
470970|24573|214440|616075|8500.00|1.0000000000|8500.00|8500.00
470971|24573|214463|616075|8500.00|1.0000000000|8500.00|8500.00
470972|24573|214495|616075|8500.00|1.0000000000|8500.00|8500.00
470973|24573|214524|616075|8500.00|1.0000000000|8500.00|8500.00
470974|24573|214525|616075|8500.00|1.0000000000|8500.00|8500.00
470975|24573|215755|616075|8500.00|1.0000000000|8500.00|8500.00
470976|24573|214342|616075|8500.00|1.0000000000|8500.00|8500.00
470977|24573|215757|616075|8500.00|1.0000000000|8500.00|8500.00
470978|24573|215790|616075|8500.00|1.0000000000|8500.00|8500.00
470979|24573|214419|616075|8500.00|1.0000000000|8500.00|8500.00
470980|24573|214421|616075|8500.00|1.0000000000|8500.00|8500.00
470981|24573|214333|616075|8500.00|1.0000000000|8500.00|8500.00
470982|24573|215741|616075|8500.00|1.0000000000|8500.00|8500.00
470983|24573|215745|616075|8500.00|1.0000000000|8500.00|8500.00
470984|24573|215746|616075|8500.00|1.0000000000|8500.00|8500.00
470985|24573|212712|616075|8500.00|1.0000000000|8500.00|8500.00
470986|24573|215752|616075|8500.00|1.0000000000|8500.00|8500.00
470987|24573|215637|616075|8500.00|1.0000000000|8500.00|8500.00
470988|24573|214258|616075|8500.00|1.0000000000|8500.00|8500.00
470989|24573|214287|616075|8500.00|1.0000000000|8500.00|8500.00
470990|24573|214309|616075|8500.00|1.0000000000|8500.00|8500.00
470991|24573|215729|616075|8500.00|1.0000000000|8500.00|8500.00
470992|24573|215738|616075|8500.00|1.0000000000|8500.00|8500.00
470993|24573|213806|616075|8500.00|1.0000000000|8500.00|8500.00
470994|24573|219955|616075|8500.00|1.0000000000|8500.00|8500.00
470995|24573|213840|616075|8500.00|1.0000000000|8500.00|8500.00
470996|24573|213841|616075|8500.00|1.0000000000|8500.00|8500.00
470997|24573|213888|616075|8500.00|1.0000000000|8500.00|8500.00
470998|24573|214084|616075|8500.00|1.0000000000|8500.00|8500.00
470999|24573|219880|616075|8500.00|1.0000000000|8500.00|8500.00
471000|24573|213694|616075|8500.00|1.0000000000|8500.00|8500.00
471001|24573|219925|616075|8500.00|1.0000000000|8500.00|8500.00
471002|24573|219945|616075|8500.00|1.0000000000|8500.00|8500.00
471003|24573|219950|616075|8500.00|1.0000000000|8500.00|8500.00
471004|24573|213803|616075|8500.00|1.0000000000|8500.00|8500.00
471005|24573|213201|616075|8500.00|1.0000000000|8500.00|8500.00
471006|24573|219835|616075|8500.00|1.0000000000|8500.00|8500.00
471007|24573|219838|616075|8500.00|1.0000000000|8500.00|8500.00
471008|24573|213221|616075|8500.00|1.0000000000|8500.00|8500.00
471009|24573|213221|616075|8500.00|1.0000000000|8500.00|8500.00
471010|24573|219858|616075|8500.00|1.0000000000|8500.00|8500.00
471011|24573|212929|616075|8500.00|1.0000000000|8500.00|8500.00
471012|24573|219692|616075|8500.00|1.0000000000|8500.00|8500.00
471013|24573|219695|616075|8500.00|1.0000000000|8500.00|8500.00
471014|24573|219704|616075|8500.00|1.0000000000|8500.00|8500.00
471015|24573|212988|616075|8500.00|1.0000000000|8500.00|8500.00
471016|24573|213166|616075|8500.00|1.0000000000|8500.00|8500.00
471017|24573|212809|616075|8500.00|1.0000000000|8500.00|8500.00
471018|24573|219656|616075|8500.00|1.0000000000|8500.00|8500.00
471019|24573|219668|616075|8500.00|1.0000000000|8500.00|8500.00
471020|24573|219673|616075|8500.00|1.0000000000|8500.00|8500.00
471021|24573|212903|616075|8500.00|1.0000000000|8500.00|8500.00
471022|24573|212909|616075|8500.00|1.0000000000|8500.00|8500.00
471023|24573|212747|616075|8500.00|1.0000000000|8500.00|8500.00
471024|24573|212749|616075|8500.00|1.0000000000|8500.00|8500.00
471025|24573|219595|616075|8500.00|1.0000000000|8500.00|8500.00
471026|24573|219597|616075|8500.00|1.0000000000|8500.00|8500.00
471027|24573|212750|616075|8500.00|1.0000000000|8500.00|8500.00
471028|24573|212803|616075|8500.00|1.0000000000|8500.00|8500.00
471029|24573|219585|616075|8500.00|1.0000000000|8500.00|8500.00
471030|24573|212730|616075|8500.00|1.0000000000|8500.00|8500.00
471031|24573|219587|616075|8500.00|1.0000000000|8500.00|8500.00
471032|24573|219592|616075|8500.00|1.0000000000|8500.00|8500.00
471033|24573|212733|616075|8500.00|1.0000000000|8500.00|8500.00
471034|24573|219593|616075|8500.00|1.0000000000|8500.00|8500.00
471035|24573|219563|616075|8500.00|1.0000000000|8500.00|8500.00
471036|24573|219567|616075|8500.00|1.0000000000|8500.00|8500.00
471037|24573|212704|616075|8500.00|1.0000000000|8500.00|8500.00
471038|24573|212707|616075|8500.00|1.0000000000|8500.00|8500.00
471039|24573|219573|616075|8500.00|1.0000000000|8500.00|8500.00
471040|24573|219581|616075|8500.00|1.0000000000|8500.00|8500.00
471041|24573|219553|616075|8500.00|1.0000000000|8500.00|8500.00
471042|24573|219554|616075|8500.00|1.0000000000|8500.00|8500.00
471043|24573|219556|616075|8500.00|1.0000000000|8500.00|8500.00
471044|24573|219558|616075|8500.00|1.0000000000|8500.00|8500.00
471045|24573|219559|616075|8500.00|1.0000000000|8500.00|8500.00
471046|24573|212697|616075|8500.00|1.0000000000|8500.00|8500.00
471047|24573|219544|616075|8500.00|1.0000000000|8500.00|8500.00
471048|24573|212312|616075|8500.00|1.0000000000|8500.00|8500.00
471049|24573|219549|616075|8500.00|1.0000000000|8500.00|8500.00
471050|24573|212679|616075|8500.00|1.0000000000|8500.00|8500.00
471051|24573|219550|616075|8500.00|1.0000000000|8500.00|8500.00
471052|24573|212680|616075|8500.00|1.0000000000|8500.00|8500.00
471053|24573|212654|616075|8500.00|1.0000000000|8500.00|8500.00
471054|24573|219530|616075|8500.00|1.0000000000|8500.00|8500.00
471055|24573|219532|616075|8500.00|1.0000000000|8500.00|8500.00
471056|24573|219536|616075|8500.00|1.0000000000|8500.00|8500.00
471057|24573|219542|616075|8500.00|1.0000000000|8500.00|8500.00
471058|24573|212676|616075|8500.00|1.0000000000|8500.00|8500.00
471059|24573|212623|616075|8500.00|1.0000000000|8500.00|8500.00
471060|24573|219504|616075|8500.00|1.0000000000|8500.00|8500.00
471061|24573|212243|616075|8500.00|1.0000000000|8500.00|8500.00
471062|24573|219508|616075|8500.00|1.0000000000|8500.00|8500.00
471063|24573|219509|616075|8500.00|1.0000000000|8500.00|8500.00
471064|24573|212652|616075|8500.00|1.0000000000|8500.00|8500.00
471065|24573|212596|616075|8500.00|1.0000000000|8500.00|8500.00
471066|24573|212597|616075|8500.00|1.0000000000|8500.00|8500.00
471067|24573|212599|616075|8500.00|1.0000000000|8500.00|8500.00
471068|24573|212603|616075|8500.00|1.0000000000|8500.00|8500.00
471069|24573|212618|616075|8500.00|1.0000000000|8500.00|8500.00
471070|24573|219496|616075|8500.00|1.0000000000|8500.00|8500.00
471071|24573|212571|616075|8500.00|1.0000000000|8500.00|8500.00
471072|24573|219472|616075|8500.00|1.0000000000|8500.00|8500.00
471073|24573|219473|616075|8500.00|1.0000000000|8500.00|8500.00
471074|24573|212575|616075|8500.00|1.0000000000|8500.00|8500.00
471075|24573|212576|616075|8500.00|1.0000000000|8500.00|8500.00
471076|24573|212591|616075|8500.00|1.0000000000|8500.00|8500.00
471077|24573|219453|616075|8500.00|1.0000000000|8500.00|8500.00
471078|24573|219454|616075|8500.00|1.0000000000|8500.00|8500.00
471079|24573|212551|616075|8500.00|1.0000000000|8500.00|8500.00
471080|24573|219460|616075|8500.00|1.0000000000|8500.00|8500.00
471081|24573|219465|616075|8500.00|1.0000000000|8500.00|8500.00
471082|24573|219468|616075|8500.00|1.0000000000|8500.00|8500.00
471083|24573|219442|616075|8500.00|1.0000000000|8500.00|8500.00
471084|24573|212519|616075|8500.00|1.0000000000|8500.00|8500.00
471085|24573|212522|616075|8500.00|1.0000000000|8500.00|8500.00
471086|24573|212540|616075|8500.00|1.0000000000|8500.00|8500.00
471087|24573|212543|616075|8500.00|1.0000000000|8500.00|8500.00
471088|24573|219449|616075|8500.00|1.0000000000|8500.00|8500.00
471089|24573|219422|616075|8500.00|1.0000000000|8500.00|8500.00
471090|24573|219428|616075|8500.00|1.0000000000|8500.00|8500.00
471091|24573|212487|616075|8500.00|1.0000000000|8500.00|8500.00
471092|24573|212489|616075|8500.00|1.0000000000|8500.00|8500.00
471093|24573|219438|616075|8500.00|1.0000000000|8500.00|8500.00
471094|24573|212515|616075|8500.00|1.0000000000|8500.00|8500.00
471095|24573|212412|616075|8500.00|1.0000000000|8500.00|8500.00
471096|24573|219408|616075|8500.00|1.0000000000|8500.00|8500.00
471097|24573|219359|616075|8500.00|1.0000000000|8500.00|8500.00
471098|24573|212440|616075|8500.00|1.0000000000|8500.00|8500.00
471099|24573|212444|616075|8500.00|1.0000000000|8500.00|8500.00
471100|24573|219421|616075|8500.00|1.0000000000|8500.00|8500.00
471101|24573|212388|616075|8500.00|1.0000000000|8500.00|8500.00
471102|24573|212390|616075|8500.00|1.0000000000|8500.00|8500.00
471103|24573|212391|616075|8500.00|1.0000000000|8500.00|8500.00
471104|24573|212393|616075|8500.00|1.0000000000|8500.00|8500.00
471105|24573|219399|616075|8500.00|1.0000000000|8500.00|8500.00
471106|24573|219403|616075|8500.00|1.0000000000|8500.00|8500.00
471107|24573|219374|616075|8500.00|1.0000000000|8500.00|8500.00
471108|24573|212361|616075|8500.00|1.0000000000|8500.00|8500.00
471109|24573|219382|616075|8500.00|1.0000000000|8500.00|8500.00
471110|24573|219390|616075|8500.00|1.0000000000|8500.00|8500.00
471111|24573|212369|616075|8500.00|1.0000000000|8500.00|8500.00
471112|24573|212384|616075|8500.00|1.0000000000|8500.00|8500.00
471113|24573|212333|616075|8500.00|1.0000000000|8500.00|8500.00
471114|24573|219348|616075|8500.00|1.0000000000|8500.00|8500.00
471115|24573|219349|616075|8500.00|1.0000000000|8500.00|8500.00
471116|24573|219350|616075|8500.00|1.0000000000|8500.00|8500.00
471117|24573|219344|616075|8500.00|1.0000000000|8500.00|8500.00
471118|24573|212343|616075|8500.00|1.0000000000|8500.00|8500.00
471119|24573|219317|616075|8500.00|1.0000000000|8500.00|8500.00
471120|24573|219318|616075|8500.00|1.0000000000|8500.00|8500.00
471121|24573|212291|616075|8500.00|1.0000000000|8500.00|8500.00
471122|24573|212283|616075|8500.00|1.0000000000|8500.00|8500.00
471123|24573|212311|616075|8500.00|1.0000000000|8500.00|8500.00
471124|24573|212314|616075|8500.00|1.0000000000|8500.00|8500.00
471125|24573|215321|616075|8000.00|1.0000000000|8000.00|8000.00
471126|24573|215891|616076|10000.00|1.0000000000|10000.00|10000.00
471127|24573|215428|616076|10200.00|1.0000000000|10200.00|10200.00
471128|24573|219220|616076|10000.00|1.0000000000|10000.00|10000.00
471129|24573|218708|616076|9990.00|1.0000000000|9990.00|9990.00
471130|24573|212260|616076|11000.00|1.0000000000|11000.00|11000.00
471131|24573|219302|616076|11000.00|1.0000000000|11000.00|11000.00
471132|24573|212265|616076|11000.00|1.0000000000|11000.00|11000.00
471133|24573|219310|616076|11000.00|1.0000000000|11000.00|11000.00
471134|24573|212309|616076|11000.00|1.0000000000|11000.00|11000.00
471135|24573|212310|616076|11000.00|1.0000000000|11000.00|11000.00
471136|24573|220869|616076|9990.00|1.0000000000|9990.00|9990.00
471137|24573|220870|616076|9990.00|1.0000000000|9990.00|9990.00
471138|24573|220871|616076|9990.00|1.0000000000|9990.00|9990.00
471139|24573|219202|616076|9990.00|1.0000000000|9990.00|9990.00
471140|24573|219203|616076|9990.00|1.0000000000|9990.00|9990.00
471141|24573|219145|616076|9990.00|1.0000000000|9990.00|9990.00
471142|24573|220862|616076|9990.00|1.0000000000|9990.00|9990.00
471143|24573|220863|616076|9990.00|1.0000000000|9990.00|9990.00
471144|24573|219152|616076|9990.00|1.0000000000|9990.00|9990.00
471145|24573|219167|616076|9990.00|1.0000000000|9990.00|9990.00
471146|24573|219170|616076|9990.00|1.0000000000|9990.00|9990.00
471147|24573|219124|616076|9990.00|1.0000000000|9990.00|9990.00
471148|24573|220852|616076|9990.00|1.0000000000|9990.00|9990.00
471149|24573|220853|616076|9990.00|1.0000000000|9990.00|9990.00
471150|24573|219127|616076|9990.00|1.0000000000|9990.00|9990.00
471151|24573|219142|616076|9990.00|1.0000000000|9990.00|9990.00
471152|24573|220856|616076|9990.00|1.0000000000|9990.00|9990.00
471153|24573|220833|616076|9990.00|1.0000000000|9990.00|9990.00
471154|24573|219115|616076|9990.00|1.0000000000|9990.00|9990.00
471155|24573|220840|616076|9990.00|1.0000000000|9990.00|9990.00
471156|24573|219116|616076|9990.00|1.0000000000|9990.00|9990.00
471157|24573|219119|616076|9990.00|1.0000000000|9990.00|9990.00
471158|24573|219121|616076|9990.00|1.0000000000|9990.00|9990.00
471159|24573|220821|616076|9990.00|1.0000000000|9990.00|9990.00
471160|24573|219094|616076|9990.00|1.0000000000|9990.00|9990.00
471161|24573|220824|616076|9990.00|1.0000000000|9990.00|9990.00
471162|24573|215841|616076|9990.00|1.0000000000|9990.00|9990.00
471163|24573|219099|616076|9990.00|1.0000000000|9990.00|9990.00
471164|24573|212834|616076|9990.00|1.0000000000|9990.00|9990.00
471165|24573|219090|616076|9990.00|1.0000000000|9990.00|9990.00
471166|24573|219091|616076|9990.00|1.0000000000|9990.00|9990.00
471167|24573|219092|616076|9990.00|1.0000000000|9990.00|9990.00
471168|24573|219272|616076|9990.00|1.0000000000|9990.00|9990.00
471169|24573|220819|616076|9990.00|1.0000000000|9990.00|9990.00
471170|24573|219093|616076|9990.00|1.0000000000|9990.00|9990.00
471171|24573|220814|616076|9990.00|1.0000000000|9990.00|9990.00
471172|24573|220815|616076|9990.00|1.0000000000|9990.00|9990.00
471173|24573|219074|616076|9990.00|1.0000000000|9990.00|9990.00
471174|24573|218945|616076|9990.00|1.0000000000|9990.00|9990.00
471175|24573|218829|616076|9990.00|1.0000000000|9990.00|9990.00
471176|24573|220816|616076|9990.00|1.0000000000|9990.00|9990.00
471177|24573|219039|616076|9990.00|1.0000000000|9990.00|9990.00
471178|24573|219063|616076|9990.00|1.0000000000|9990.00|9990.00
471179|24573|220808|616076|9990.00|1.0000000000|9990.00|9990.00
471180|24573|219072|616076|9990.00|1.0000000000|9990.00|9990.00
471181|24573|220811|616076|9990.00|1.0000000000|9990.00|9990.00
471182|24573|220812|616076|9990.00|1.0000000000|9990.00|9990.00
471183|24573|219016|616076|9990.00|1.0000000000|9990.00|9990.00
471184|24573|215099|616076|9990.00|1.0000000000|9990.00|9990.00
471185|24573|219018|616076|9990.00|1.0000000000|9990.00|9990.00
471186|24573|219019|616076|9990.00|1.0000000000|9990.00|9990.00
471187|24573|219020|616076|9990.00|1.0000000000|9990.00|9990.00
471188|24573|219021|616076|9990.00|1.0000000000|9990.00|9990.00
471189|24573|218995|616076|9990.00|1.0000000000|9990.00|9990.00
471190|24573|220788|616076|9990.00|1.0000000000|9990.00|9990.00
471191|24573|218996|616076|9990.00|1.0000000000|9990.00|9990.00
471192|24573|220790|616076|9990.00|1.0000000000|9990.00|9990.00
471193|24573|220794|616076|9990.00|1.0000000000|9990.00|9990.00
471194|24573|220795|616076|9990.00|1.0000000000|9990.00|9990.00
471195|24573|220781|616076|9990.00|1.0000000000|9990.00|9990.00
471196|24573|218986|616076|9990.00|1.0000000000|9990.00|9990.00
471197|24573|220783|616076|9990.00|1.0000000000|9990.00|9990.00
471198|24573|220784|616076|9990.00|1.0000000000|9990.00|9990.00
471199|24573|218987|616076|9990.00|1.0000000000|9990.00|9990.00
471200|24573|220787|616076|9990.00|1.0000000000|9990.00|9990.00
471201|24573|218961|616076|9990.00|1.0000000000|9990.00|9990.00
471202|24573|220766|616076|9990.00|1.0000000000|9990.00|9990.00
471203|24573|220772|616076|9990.00|1.0000000000|9990.00|9990.00
471204|24573|220775|616076|9990.00|1.0000000000|9990.00|9990.00
471205|24573|220780|616076|9990.00|1.0000000000|9990.00|9990.00
471206|24573|218985|616076|9990.00|1.0000000000|9990.00|9990.00
471207|24573|220755|616076|9990.00|1.0000000000|9990.00|9990.00
471208|24573|218943|616076|9990.00|1.0000000000|9990.00|9990.00
471209|24573|220756|616076|9990.00|1.0000000000|9990.00|9990.00
471210|24573|218959|616076|9990.00|1.0000000000|9990.00|9990.00
471211|24573|219270|616076|9990.00|1.0000000000|9990.00|9990.00
471212|24573|220761|616076|9990.00|1.0000000000|9990.00|9990.00
471213|24573|220738|616076|9990.00|1.0000000000|9990.00|9990.00
471214|24573|220739|616076|9990.00|1.0000000000|9990.00|9990.00
471215|24573|218917|616076|9990.00|1.0000000000|9990.00|9990.00
471216|24573|220747|616076|9990.00|1.0000000000|9990.00|9990.00
471217|24573|217741|616076|9990.00|1.0000000000|9990.00|9990.00
471218|24573|220751|616076|9990.00|1.0000000000|9990.00|9990.00
471219|24573|220724|616076|9990.00|1.0000000000|9990.00|9990.00
471220|24573|218884|616076|9990.00|1.0000000000|9990.00|9990.00
471221|24573|218888|616076|9990.00|1.0000000000|9990.00|9990.00
471222|24573|218893|616076|9990.00|1.0000000000|9990.00|9990.00
471223|24573|212648|616076|9990.00|1.0000000000|9990.00|9990.00
471224|24573|218912|616076|9990.00|1.0000000000|9990.00|9990.00
471225|24573|218856|616076|9990.00|1.0000000000|9990.00|9990.00
471226|24573|220711|616076|9990.00|1.0000000000|9990.00|9990.00
471227|24573|220712|616076|9990.00|1.0000000000|9990.00|9990.00
471228|24573|218858|616076|9990.00|1.0000000000|9990.00|9990.00
471229|24573|215696|616076|9990.00|1.0000000000|9990.00|9990.00
471230|24573|220719|616076|9990.00|1.0000000000|9990.00|9990.00
471231|24573|220700|616076|9990.00|1.0000000000|9990.00|9990.00
471232|24573|218832|616076|9990.00|1.0000000000|9990.00|9990.00
471233|24573|218834|616076|9990.00|1.0000000000|9990.00|9990.00
471234|24573|220707|616076|9990.00|1.0000000000|9990.00|9990.00
471235|24573|218838|616076|9990.00|1.0000000000|9990.00|9990.00
471236|24573|212617|616076|9990.00|1.0000000000|9990.00|9990.00
471237|24573|218804|616076|9990.00|1.0000000000|9990.00|9990.00
471238|24573|218806|616076|9990.00|1.0000000000|9990.00|9990.00
471239|24573|220693|616076|9990.00|1.0000000000|9990.00|9990.00
471240|24573|218810|616076|9990.00|1.0000000000|9990.00|9990.00
471241|24573|213113|616076|9990.00|1.0000000000|9990.00|9990.00
471242|24573|218812|616076|9990.00|1.0000000000|9990.00|9990.00
471243|24573|218761|616076|9990.00|1.0000000000|9990.00|9990.00
471244|24573|220672|616076|9990.00|1.0000000000|9990.00|9990.00
471245|24573|217138|616076|9990.00|1.0000000000|9990.00|9990.00
471246|24573|220676|616076|9990.00|1.0000000000|9990.00|9990.00
471247|24573|217943|616076|9990.00|1.0000000000|9990.00|9990.00
471248|24573|218785|616076|9990.00|1.0000000000|9990.00|9990.00
471249|24573|212650|616076|9990.00|1.0000000000|9990.00|9990.00
471250|24573|218734|616076|9990.00|1.0000000000|9990.00|9990.00
471251|24573|218759|616076|9990.00|1.0000000000|9990.00|9990.00
471252|24573|220670|616076|9990.00|1.0000000000|9990.00|9990.00
471253|24573|218760|616076|9990.00|1.0000000000|9990.00|9990.00
471254|24573|215171|616076|9990.00|1.0000000000|9990.00|9990.00
471255|24573|220626|616076|9990.00|1.0000000000|9990.00|9990.00
471256|24573|218683|616076|9990.00|1.0000000000|9990.00|9990.00
471257|24573|218685|616076|9990.00|1.0000000000|9990.00|9990.00
471258|24573|220637|616076|9990.00|1.0000000000|9990.00|9990.00
471259|24573|218732|616076|9990.00|1.0000000000|9990.00|9990.00
471260|24573|212649|616076|9990.00|1.0000000000|9990.00|9990.00
471261|24573|220593|616076|9990.00|1.0000000000|9990.00|9990.00
471262|24573|220595|616076|9990.00|1.0000000000|9990.00|9990.00
471263|24573|220600|616076|9990.00|1.0000000000|9990.00|9990.00
471264|24573|220606|616076|9990.00|1.0000000000|9990.00|9990.00
471265|24573|220614|616076|9990.00|1.0000000000|9990.00|9990.00
471266|24573|218656|616076|9990.00|1.0000000000|9990.00|9990.00
471267|24573|220580|616076|9990.00|1.0000000000|9990.00|9990.00
471268|24573|218595|616076|9990.00|1.0000000000|9990.00|9990.00
471269|24573|218603|616076|9990.00|1.0000000000|9990.00|9990.00
471270|24573|218605|616076|9990.00|1.0000000000|9990.00|9990.00
471271|24573|218606|616076|9990.00|1.0000000000|9990.00|9990.00
471272|24573|218622|616076|9990.00|1.0000000000|9990.00|9990.00
471273|24573|220555|616076|9990.00|1.0000000000|9990.00|9990.00
471274|24573|218546|616076|9990.00|1.0000000000|9990.00|9990.00
471275|24573|218874|616076|9990.00|1.0000000000|9990.00|9990.00
471276|24573|220569|616076|9990.00|1.0000000000|9990.00|9990.00
471277|24573|220575|616076|9990.00|1.0000000000|9990.00|9990.00
471278|24573|220577|616076|9990.00|1.0000000000|9990.00|9990.00
471279|24573|219346|616076|9990.00|1.0000000000|9990.00|9990.00
471280|24573|220527|616076|9990.00|1.0000000000|9990.00|9990.00
471281|24573|218497|616076|9990.00|1.0000000000|9990.00|9990.00
471282|24573|218931|616076|9990.00|1.0000000000|9990.00|9990.00
471283|24573|220548|616076|9990.00|1.0000000000|9990.00|9990.00
471284|24573|218522|616076|9990.00|1.0000000000|9990.00|9990.00
471285|24573|220473|616076|9990.00|1.0000000000|9990.00|9990.00
471286|24573|218373|616076|9990.00|1.0000000000|9990.00|9990.00
471287|24573|220490|616076|9990.00|1.0000000000|9990.00|9990.00
471288|24573|218425|616076|9990.00|1.0000000000|9990.00|9990.00
471289|24573|220515|616076|9990.00|1.0000000000|9990.00|9990.00
471290|24573|218444|616076|9990.00|1.0000000000|9990.00|9990.00
471291|24573|220443|616076|9990.00|1.0000000000|9990.00|9990.00
471292|24573|218319|616076|9990.00|1.0000000000|9990.00|9990.00
471293|24573|220451|616076|9990.00|1.0000000000|9990.00|9990.00
471294|24573|220454|616076|9990.00|1.0000000000|9990.00|9990.00
471295|24573|220458|616076|9990.00|1.0000000000|9990.00|9990.00
471296|24573|220459|616076|9990.00|1.0000000000|9990.00|9990.00
471297|24573|218203|616076|9990.00|1.0000000000|9990.00|9990.00
471298|24573|218221|616076|9990.00|1.0000000000|9990.00|9990.00
471299|24573|220425|616076|9990.00|1.0000000000|9990.00|9990.00
471300|24573|218273|616076|9990.00|1.0000000000|9990.00|9990.00
471301|24573|218280|616076|9990.00|1.0000000000|9990.00|9990.00
471302|24573|218312|616076|9990.00|1.0000000000|9990.00|9990.00
471303|24573|220309|616076|9990.00|1.0000000000|9990.00|9990.00
471304|24573|218017|616076|9990.00|1.0000000000|9990.00|9990.00
471305|24573|220346|616076|9990.00|1.0000000000|9990.00|9990.00
471306|24573|220352|616076|9990.00|1.0000000000|9990.00|9990.00
471307|24573|218172|616076|9990.00|1.0000000000|9990.00|9990.00
471308|24573|220380|616076|9990.00|1.0000000000|9990.00|9990.00
471309|24573|217886|616076|9990.00|1.0000000000|9990.00|9990.00
471310|24573|217969|616076|9990.00|1.0000000000|9990.00|9990.00
471311|24573|217989|616076|9990.00|1.0000000000|9990.00|9990.00
471312|24573|220302|616076|9990.00|1.0000000000|9990.00|9990.00
471313|24573|219325|616076|9990.00|1.0000000000|9990.00|9990.00
471314|24573|219518|616076|9990.00|1.0000000000|9990.00|9990.00
471315|24573|220186|616076|9990.00|1.0000000000|9990.00|9990.00
471316|24573|217808|616076|9990.00|1.0000000000|9990.00|9990.00
471317|24573|220217|616076|9990.00|1.0000000000|9990.00|9990.00
471318|24573|217840|616076|9990.00|1.0000000000|9990.00|9990.00
471319|24573|220231|616076|9990.00|1.0000000000|9990.00|9990.00
471320|24573|217885|616076|9990.00|1.0000000000|9990.00|9990.00
471321|24573|217475|616076|9990.00|1.0000000000|9990.00|9990.00
471322|24573|217496|616076|9990.00|1.0000000000|9990.00|9990.00
471323|24573|217522|616076|9990.00|1.0000000000|9990.00|9990.00
471324|24573|217523|616076|9990.00|1.0000000000|9990.00|9990.00
471325|24573|215173|616076|9990.00|1.0000000000|9990.00|9990.00
471326|24573|217578|616076|9990.00|1.0000000000|9990.00|9990.00
471327|24573|217272|616076|9990.00|1.0000000000|9990.00|9990.00
471328|24573|220023|616076|9990.00|1.0000000000|9990.00|9990.00
471329|24573|220032|616076|9990.00|1.0000000000|9990.00|9990.00
471330|24573|217430|616076|9990.00|1.0000000000|9990.00|9990.00
471331|24573|215442|616076|9990.00|1.0000000000|9990.00|9990.00
471332|24573|220111|616076|9990.00|1.0000000000|9990.00|9990.00
471333|24573|217133|616076|9990.00|1.0000000000|9990.00|9990.00
471334|24573|217134|616076|9990.00|1.0000000000|9990.00|9990.00
471335|24573|217168|616076|9990.00|1.0000000000|9990.00|9990.00
471336|24573|217196|616076|9990.00|1.0000000000|9990.00|9990.00
471337|24573|219974|616076|9990.00|1.0000000000|9990.00|9990.00
471338|24573|217243|616076|9990.00|1.0000000000|9990.00|9990.00
471339|24573|216567|616076|9990.00|1.0000000000|9990.00|9990.00
471340|24573|216574|616076|11000.00|1.0000000000|11000.00|11000.00
471341|24573|217006|616076|11000.00|1.0000000000|11000.00|11000.00
471342|24573|216586|616076|9990.00|1.0000000000|9990.00|9990.00
471343|24573|216589|616076|9990.00|1.0000000000|9990.00|9990.00
471344|24573|217066|616076|9990.00|1.0000000000|9990.00|9990.00
